export_id,score,question1,time1,question2,time2,question3,time3,question4,time4,question5,time5,question6,time6,question7,time7,question8,time8,question9,time9,question10,time10,question11,time11,question12,time12,question13,time13,question14,time14
61892,23,1,12.36,1,1.02,1,0.86,5,0.78,5,2.01,1,5.25,1,2.19,3,4.91,3,1.19,3,0.72,3,0.76,3,1.15,3,1.05,4,2.66
61893,30,2,4.03,3,4.05,2,4.82,4,4.94,4,3.02,4,6.82,3,1.58,3,12.22,4,5.96,4,1.85,2,4.03,4,5.06,4,2.01,1,5.92
61894,16,1,0.81,1,0.84,1,0.65,3,1.42,2,3.7,2,1.87,2,1.49,2,2.87,3,3.96,3,1.72,3,3.39,3,4.9,2,1.54,2,3.26
61895,28,2,8.75,2,4.03,3,1.91,2,4.94,3,3.39,2,2.44,3,3.9,3,10.4,3,5.34,3,2.51,4,4.25,4,3.51,4,3.27,4,3.63
61896,29,2,2.59,2,2.4,2,1.08,3,4.12,4,4.67,4,5.54,4,1.53,2,2.2,4,2.23,4,8.54,3,4.05,3,3.19,4,1.67,2,3.42
61897,29,1,1.33,1,1.88,1,0.31,5,0.34,5,0.2,5,0.33,5,0.24,2,0.75,4,0.47,5,0.61,1,2.9,2,0.79,4,3.12,2,5.9
61898,27,3,4.16,3,2.67,2,3.37,4,5.17,3,6.19,3,3.5,2,5.41,3,4.22,3,3.56,2,4.25,2,2.16,4,3.44,4,2.6,3,4.4
61899,28,1,1.92,1,0.34,1,0.42,5,0.44,5,0.3,5,0.57,5,0.53,1,0.43,5,0.13,5,0.67,1,0.58,1,0.49,5,0.58,1,9.39
61900,28,1,0.94,1,0.52,1,0.33,5,0.33,5,0.25,5,0.29,5,0.3,1,0.22,5,0.29,5,0.29,1,0.4,1,0.22,5,0.36,1,7.08
61901,15,1,2.65,1,0.56,1,0.44,2,4.37,4,6.23,2,4.46,3,6.0,2,3.59,3,5.47,2,3.2,1,6.2,4,2.46,2,2.53,1,5.0
61902,25,2,1.73,2,3.24,3,5.24,2,2.04,2,2.89,3,2.4,2,1.46,4,0.89,2,3.37,3,1.88,3,1.98,4,2.38,4,2.18,3,4.58
61903,12,1,3.68,1,3.01,1,2.07,1,5.49,2,4.63,1,1.96,1,0.86,3,8.2,3,6.04,3,4.73,1,2.49,4,2.93,2,1.83,2,12.64
61904,27,1,28.98,1,0.72,1,0.12,5,0.77,5,0.08,5,0.42,4,0.31,1,0.13,5,0.06,5,0.2,1,0.15,1,0.15,5,0.13,1,3.59
61905,16,1,0.82,1,0.71,1,19.43,2,0.19,2,0.55,2,0.87,1,0.99,2,5.91,4,3.39,3,2.28,2,7.64,3,4.85,3,2.57,3,4.2
61906,3,1,2.39,1,0.82,1,0.64,1,1.28,1,2.53,1,1.08,1,0.8,2,4.74,1,2.18,1,0.81,1,1.62,3,3.75,1,2.41,1,4.21
61907,8,2,4.46,1,2.61,1,2.51,1,4.3,2,5.83,1,1.82,2,1.88,2,4.42,2,1.85,2,1.56,1,3.9,2,2.72,2,3.32,1,4.04
61908,28,1,0.58,1,0.09,2,0.12,4,0.07,5,0.1,5,0.11,5,0.05,1,0.09,5,0.06,5,0.07,1,0.1,1,0.05,5,0.06,1,1.23
61909,18,2,5.49,1,2.6,1,2.1,3,49.87,3,5.72,2,5.08,3,5.42,1,112.53,3,6.37,3,7.13,2,7.83,4,7.23,2,4.43,2,7.48
61910,14,1,3.39,1,0.81,1,0.24,5,0.22,5,12.21,1,1.77,1,2.89,1,3.33,1,42.68,1,20.58,1,3.16,3,13.13,3,1.64,3,5.49
61911,14,1,0.97,1,0.71,2,1.63,1,0.87,1,0.54,1,0.75,1,0.47,5,0.5,1,2.01,1,0.93,2,4.14,5,1.76,1,1.35,5,2.86
61912,17,1,2.32,1,0.72,1,0.91,2,2.24,2,1.95,3,2.27,2,0.22,3,0.73,2,0.28,3,0.62,2,0.44,3,0.5,3,0.4,3,2.61
61913,11,2,5.13,2,2.83,1,1.95,2,5.16,2,3.77,2,2.46,2,2.14,1,6.48,1,4.03,3,3.21,1,2.43,3,8.43,2,2.6,1,4.52
61914,26,3,6.18,3,2.32,2,3.03,3,6.02,3,4.37,3,3.97,4,3.58,2,5.86,4,3.52,3,3.28,2,3.03,3,3.21,3,3.0,2,5.49
61915,7,1,9.5,1,6.95,1,4.24,2,7.06,2,6.53,1,3.58,1,5.3,1,3.16,1,3.66,4,7.95,1,4.15,2,9.02,2,5.56,1,5.58
61916,27,2,2.93,2,0.67,3,0.57,4,1.01,4,0.84,3,1.75,3,4.2,2,6.92,4,3.42,4,2.16,2,0.83,2,0.73,4,0.43,2,3.13
61917,9,2,5.33,1,2.7,2,2.42,2,5.27,1,3.33,1,2.12,2,2.61,2,7.27,1,4.08,1,2.46,1,2.11,2,6.81,3,2.19,2,4.95
61918,23,2,4.45,3,3.11,3,2.76,3,1.95,3,1.86,3,1.51,3,2.76,3,2.31,2,2.42,3,1.62,3,2.06,1,3.71,3,1.56,2,4.13
61919,30,2,5.54,2,4.65,4,3.61,4,7.2,4,4.1,3,7.37,3,3.51,3,5.64,4,4.1,4,2.07,2,3.74,2,5.28,5,2.01,2,3.69
61920,17,2,2.22,1,2.71,2,0.95,2,5.2,2,3.39,2,3.02,2,1.54,2,3.08,2,1.83,5,2.73,2,4.59,4,5.07,1,1.66,2,4.32
61921,9,2,2.59,1,1.31,2,1.35,1,5.03,1,13.33,1,2.26,1,8.67,2,3.8,1,2.55,2,2.93,2,3.5,4,6.61,1,3.74,2,7.36
61922,28,1,1.48,1,0.33,1,0.44,5,0.09,5,0.15,5,0.61,5,0.15,1,0.06,5,0.36,5,0.59,1,0.51,1,0.48,5,0.53,1,4.02
61923,14,2,22.3,2,5.01,2,0.67,1,6.42,1,23.14,1,2.02,2,1.94,3,9.97,1,53.85,2,22.97,2,58.43,5,4.75,2,2.55,2,4.95
61924,31,3,2.99,4,2.52,3,3.55,2,3.21,2,6.94,2,3.06,3,6.22,5,4.29,3,6.03,3,5.15,4,4.03,5,2.78,2,2.38,4,6.92
61925,29,1,1.26,1,0.35,1,0.25,5,0.25,5,0.23,5,0.63,5,0.25,1,0.47,5,0.46,5,0.45,1,1.5,2,4.06,2,5.47,4,1.21
61926,17,2,6.02,1,2.71,1,8.87,2,2.35,3,7.34,4,4.51,3,4.79,3,7.24,3,5.06,3,2.06,1,8.87,2,4.08,2,4.17,1,4.41
61927,19,1,3.85,1,4.13,2,1.45,5,2.24,4,1.83,2,9.25,2,1.86,2,3.52,2,3.02,2,2.42,2,2.36,5,3.47,1,1.86,2,4.02
61928,20,2,8.09,3,5.44,2,2.56,2,7.25,3,4.91,2,4.23,2,5.15,2,8.74,2,7.58,3,2.09,3,3.61,3,6.48,3,3.23,2,8.27
61929,4,1,3.55,1,1.69,1,1.08,1,2.01,1,1.49,1,1.26,1,1.15,1,4.21,1,2.23,1,1.01,1,2.33,5,2.11,1,1.66,1,2.62
61930,30,3,4.63,3,1.77,3,1.43,4,4.31,3,15.15,3,3.54,3,2.72,3,6.21,3,2.72,3,2.77,2,5.62,4,2.79,3,1.67,4,8.2
61931,29,1,14.65,1,1.34,1,0.72,5,0.67,5,0.81,5,0.74,5,0.56,2,0.57,5,0.8,5,0.81,1,1.17,1,1.39,5,0.81,1,3.29
61932,28,1,0.83,1,2.25,1,0.53,5,0.41,5,0.14,5,0.11,5,0.28,1,0.44,5,0.24,5,0.43,1,0.32,1,0.33,5,0.44,1,1.89
61933,31,3,5.07,2,3.12,4,3.21,3,4.2,2,3.01,3,0.56,3,1.79,2,5.95,4,6.79,5,1.91,3,2.89,4,3.47,5,2.36,2,11.26
61934,13,1,0.59,1,0.69,1,0.44,2,3.96,2,35.73,2,1.57,1,0.89,2,3.25,2,2.11,3,2.81,2,2.47,4,1.84,2,0.55,2,3.83
61935,25,1,0.9,1,0.18,1,0.23,4,0.13,5,0.19,5,0.1,5,0.16,1,0.16,4,0.11,4,0.44,1,0.18,1,0.16,5,0.18,1,3.32
61936,27,2,1.82,2,0.66,2,0.68,4,0.69,4,0.52,4,0.6,4,0.5,2,0.49,4,0.5,4,0.61,2,0.47,2,0.47,3,0.54,2,3.33
61937,14,1,1.69,1,1.29,1,1.95,1,1.62,1,3.3,2,0.93,2,1.01,4,2.12,2,0.63,3,2.26,2,3.1,5,2.55,1,2.91,2,4.9
61938,16,1,3.38,1,2.79,1,1.52,2,4.46,3,9.96,2,4.63,2,3.8,2,55.08,2,46.04,3,4.79,2,7.31,3,48.76,4,3.02,2,10.31
61939,28,1,1.31,1,0.28,1,0.22,5,0.25,5,0.74,5,0.36,5,0.18,1,0.85,5,0.29,5,1.74,1,0.19,1,0.55,5,0.85,1,3.96
61940,27,3,6.34,3,4.14,3,1.02,3,0.79,3,0.97,3,0.6,3,0.81,3,0.78,3,0.8,3,0.73,2,1.04,3,0.74,3,0.67,3,3.68
61941,23,2,33.23,2,2.47,2,1.45,4,2.24,2,7.49,3,5.12,3,1.75,3,2.1,3,3.02,3,1.7,3,3.24,3,3.78,2,3.42,2,5.36
61942,5,1,1.81,1,2.48,1,0.75,1,2.18,1,6.81,1,1.32,1,0.66,3,7.62,1,1.96,1,1.93,1,1.46,4,3.47,1,2.32,1,3.0
61943,26,1,0.73,1,0.31,2,0.35,4,0.39,5,0.45,5,0.65,4,0.39,1,0.37,4,0.42,4,0.47,1,0.46,2,0.43,5,0.47,1,1.81
61944,28,1,0.7,1,0.62,2,0.38,5,0.49,5,0.35,5,0.41,5,0.4,1,0.53,5,0.28,5,0.1,1,0.13,1,0.25,4,0.19,1,4.18
61945,18,2,8.86,2,2.8,1,1.58,2,10.67,2,6.98,2,2.89,2,3.19,4,6.35,2,4.01,2,3.12,2,3.24,5,5.04,3,2.32,1,3.87
61985,15,1,3.94,2,2.92,2,0.46,1,5.01,2,3.99,2,2.98,3,1.8,2,3.55,1,2.54,2,1.68,3,3.52,5,3.12,2,2.29,1,3.96
61946,4,1,3.8,1,1.11,1,0.65,1,2.16,1,2.06,1,2.01,1,1.08,1,2.94,1,2.09,1,4.34,1,1.71,5,1.84,1,2.31,1,2.98
61947,3,1,1.8,1,1.76,1,1.2,1,3.59,1,2.7,1,3.43,1,2.65,2,5.05,1,3.6,1,3.3,1,1.43,3,5.18,1,2.59,1,5.88
61948,10,1,3.06,1,2.64,1,0.84,2,2.51,2,3.46,2,1.11,2,4.66,2,210.3,2,3.2,3,1.93,1,36.37,3,2.64,1,1.96,1,17.49
61949,25,2,1.69,1,2.44,2,1.01,2,4.41,2,3.83,1,1.5,4,1.53,3,3.47,3,2.42,4,2.03,4,2.41,3,2.78,4,1.32,4,3.49
61950,28,1,1.06,1,0.5,1,0.43,5,0.39,5,0.38,5,0.24,5,0.34,1,0.34,5,0.44,5,0.92,1,0.44,1,0.37,5,0.47,1,2.53
61951,28,2,2.59,3,2.98,2,2.34,4,3.18,3,2.16,3,2.09,3,2.24,2,3.02,4,1.82,3,3.03,3,3.72,3,4.67,3,3.64,4,5.68
61952,27,4,7.69,4,2.34,3,3.91,2,4.9,2,2.93,3,3.66,3,3.42,3,6.37,4,4.91,3,4.44,3,3.61,2,3.4,3,2.92,2,4.58
61953,15,1,0.77,1,0.56,2,1.12,2,4.62,2,2.72,2,1.71,2,2.27,2,3.36,2,0.61,3,5.28,2,1.79,3,2.59,3,1.5,2,3.61
61954,9,2,3.77,2,25.37,2,1.98,1,5.93,1,1.66,1,1.55,1,1.14,2,8.06,2,16.28,2,2.67,1,8.89,3,4.29,2,2.41,1,4.66
61955,11,2,1.67,1,3.21,1,1.42,2,2.61,2,1.16,2,1.02,2,0.97,2,0.65,1,2.8,3,3.84,1,3.11,3,1.64,2,1.73,1,4.41
61956,26,2,4.21,1,2.98,2,2.79,4,3.51,3,14.54,5,3.26,3,5.87,3,7.5,3,9.78,5,3.88,1,1.77,1,4.55,3,5.66,4,4.28
61957,6,1,2.66,1,1.71,1,1.52,1,8.0,1,3.52,1,2.04,1,2.1,1,4.91,1,3.73,1,1.9,1,2.52,3,4.93,1,2.46,5,4.11
61958,28,1,0.61,1,0.27,1,0.24,5,0.32,5,0.36,5,0.27,5,0.55,1,0.43,5,0.44,5,0.31,1,0.39,1,0.57,5,0.47,1,7.69
61959,16,3,4.73,2,2.85,1,1.17,2,4.4,3,2.12,1,4.43,2,2.52,2,3.1,1,3.0,2,3.35,2,4.13,5,2.53,2,3.24,2,5.39
61960,25,1,0.09,1,0.6,1,0.94,5,0.44,5,0.65,5,0.31,4,0.3,1,0.81,4,0.18,5,0.66,1,0.65,1,0.52,4,2.76,1,3.4
61961,8,1,1.51,2,1.07,1,0.58,1,1.81,2,3.04,2,2.69,1,1.21,1,0.55,2,2.18,1,2.28,1,2.37,3,2.05,2,1.43,2,4.59
61962,20,2,5.04,1,4.53,2,1.59,3,9.11,3,6.36,3,2.82,2,3.34,3,4.59,3,3.29,3,1.96,2,2.93,3,5.52,2,4.37,2,5.59
61963,27,1,9.27,1,0.78,1,0.27,5,0.22,5,0.15,5,0.09,4,0.05,1,0.11,5,0.02,5,0.44,1,0.28,1,0.31,5,1.07,1,1.07
61964,18,2,2.34,2,2.17,3,3.09,2,3.18,2,6.74,2,3.95,2,2.46,2,4.62,1,2.69,4,1.78,1,5.32,5,4.1,2,2.38,2,4.47
61965,17,2,2.48,2,1.54,2,1.0,2,3.27,2,2.89,2,2.85,3,1.93,2,4.33,2,2.12,2,1.38,2,2.22,4,2.26,2,1.66,2,4.82
61966,21,3,4.88,3,3.05,2,1.03,2,4.38,2,4.75,2,2.63,2,1.61,2,2.42,3,2.58,3,2.66,1,3.81,4,3.14,2,2.27,4,3.98
61967,9,1,3.99,1,0.99,1,1.1,2,0.34,2,3.94,2,1.68,1,1.39,2,3.73,2,1.88,2,1.73,1,1.51,2,2.18,2,1.44,2,5.48
61968,18,3,11.02,2,4.2,2,4.61,2,6.23,2,5.42,3,6.58,3,3.47,2,8.62,2,7.2,2,2.22,2,3.62,4,6.12,2,7.27,1,6.99
61969,28,1,1.03,1,0.66,1,0.69,5,0.52,5,0.46,5,0.49,5,0.54,1,0.49,5,0.51,5,0.56,1,0.55,1,0.47,5,0.54,1,1.72
61970,20,2,3.81,1,2.24,2,1.68,2,3.47,3,2.55,3,3.39,2,2.09,3,4.13,2,2.84,2,1.8,2,4.21,4,11.31,4,5.35,2,5.73
61971,26,1,0.69,1,0.27,1,0.17,4,0.09,5,0.65,5,0.43,4,0.25,1,1.03,5,0.45,5,0.46,1,0.54,1,0.53,5,0.47,1,1.69
61972,24,2,2.43,2,0.91,2,0.47,4,0.51,5,0.36,4,0.5,1,3.01,1,4.43,1,1.37,3,1.13,2,0.39,3,0.54,3,0.6,5,9.41
61973,19,1,7.56,1,2.55,1,1.35,2,8.57,2,7.61,2,3.01,3,2.34,3,4.54,3,4.34,3,8.76,2,2.73,4,2.86,3,3.57,3,3.85
61974,28,4,4.96,3,2.65,4,1.64,2,4.73,3,4.71,2,4.84,3,3.16,2,5.94,3,2.15,2,3.22,5,2.26,4,5.05,2,3.65,3,9.34
61975,22,2,2.92,3,3.15,1,1.44,3,3.54,3,8.1,2,2.62,3,3.45,3,5.11,2,3.22,3,1.67,3,4.04,3,2.99,3,1.52,2,5.06
61976,14,2,5.37,1,3.4,1,2.09,2,4.62,2,5.9,1,3.04,2,2.01,2,7.4,2,4.62,3,5.98,2,3.91,3,4.57,3,5.26,2,4.6
61977,28,1,7.91,1,1.36,1,1.07,5,0.66,5,0.56,5,0.59,5,0.35,1,0.53,5,0.61,5,0.93,1,4.03,5,1.33,1,1.08,1,7.99
61978,28,1,4.51,1,0.69,1,0.81,5,0.53,5,0.35,5,0.51,5,1.13,1,0.86,5,0.57,5,0.56,1,0.52,1,0.53,5,0.7,1,2.11
61979,29,1,1.21,2,1.05,1,0.97,5,0.38,5,0.56,5,0.58,5,0.56,1,0.65,5,1.14,5,0.68,1,1.16,1,0.36,5,0.41,1,5.35
61980,3,1,8.68,1,4.51,1,3.46,1,6.29,1,10.07,1,4.23,1,2.97,2,16.43,1,7.78,2,7.85,1,3.49,2,14.78,1,2.51,1,6.84
61981,10,1,1.57,1,0.88,1,0.48,5,0.86,1,6.7,1,2.7,2,2.18,1,3.8,1,2.88,2,1.44,2,4.86,2,3.47,2,3.8,2,4.86
61982,15,2,1.98,1,0.2,2,0.38,2,0.29,2,0.25,1,0.57,2,0.58,3,0.54,2,23.96,2,1.43,2,4.5,4,3.21,2,3.99,2,4.8
61983,28,2,2.58,2,0.75,2,0.51,4,0.48,5,0.37,4,0.63,4,0.59,2,0.53,4,0.55,4,0.47,1,0.44,2,0.53,4,0.45,2,4.5
61984,6,1,1.33,1,0.91,1,0.58,1,2.81,1,22.67,1,3.12,1,0.94,1,2.28,2,2.16,2,1.66,1,1.37,4,2.7,2,3.82,1,3.98
61986,22,1,3.95,2,2.26,1,2.38,4,2.15,4,2.41,2,5.4,2,1.87,4,1.25,2,0.9,2,2.29,4,1.89,4,1.12,2,1.37,2,5.93
61987,27,1,0.89,1,0.09,2,0.38,5,0.1,5,0.17,5,0.14,5,0.12,1,0.15,4,0.17,5,0.35,1,0.14,1,0.12,4,0.12,1,1.73
61988,16,1,2.48,2,5.46,1,1.12,2,6.29,2,3.73,1,3.15,2,2.57,3,4.44,2,1.8,2,4.29,2,3.5,3,5.52,4,4.16,3,4.48
61989,27,3,5.84,3,1.92,3,0.72,3,0.48,3,1.71,3,0.65,3,0.41,2,0.38,3,0.5,3,0.28,3,0.31,3,0.21,3,0.17,3,6.67
61990,12,1,6.56,1,5.92,1,1.52,1,5.66,5,0.84,1,0.37,1,2.29,1,7.51,5,1.86,1,1.47,1,1.38,5,3.59,1,1.64,1,4.3
61991,14,2,8.39,2,4.74,2,1.59,2,4.91,2,11.44,1,3.32,2,0.76,2,6.28,2,4.66,2,1.81,2,4.89,4,3.18,2,1.93,1,7.69
61992,4,1,1.91,1,1.58,1,0.9,1,3.02,1,1.62,1,1.84,1,0.92,1,3.7,1,1.78,1,0.93,1,1.41,5,1.8,1,1.2,1,3.15
61993,9,1,23.72,1,1.79,2,1.75,1,1.73,1,1.76,1,1.19,1,0.83,5,0.94,1,2.69,1,2.34,1,4.08,5,3.06,1,2.17,1,3.81
61994,24,3,3.85,2,5.44,2,1.4,3,7.99,2,4.18,2,3.83,4,11.11,3,5.24,3,5.31,3,2.16,2,2.52,4,4.48,2,1.71,3,4.72
61995,19,1,2.26,1,1.83,1,0.82,5,0.59,5,0.83,5,0.7,5,0.82,1,7.3,1,2.07,2,1.01,1,7.45,2,0.36,2,5.46,1,9.8
61996,15,1,4.13,1,1.99,2,1.92,2,5.24,2,6.52,3,4.39,2,9.42,2,3.73,2,4.24,1,2.43,2,3.61,4,6.32,3,4.6,2,6.06
61997,21,2,3.63,1,1.56,1,0.86,5,1.18,3,12.99,2,4.97,3,2.31,1,27.48,3,13.88,4,3.91,1,1.63,4,2.31,4,2.14,1,7.51
61998,36,3,2.72,3,1.33,4,1.06,2,2.26,3,2.35,4,2.05,4,1.71,4,1.73,4,1.58,4,1.29,4,0.77,4,2.05,3,1.77,4,3.25
61999,40,4,3.25,5,2.54,4,1.47,4,4.33,4,5.44,4,3.68,4,2.39,3,7.81,4,3.47,4,4.81,4,2.3,2,2.55,5,3.02,3,3.95
62000,27,1,0.9,1,0.09,1,0.15,5,0.1,5,0.11,5,0.12,5,0.05,1,0.99,5,0.56,5,0.58,1,0.53,1,0.07,4,0.1,1,1.87
62001,37,2,3.26,3,3.35,3,1.45,4,4.47,4,4.82,5,4.86,5,1.45,3,5.16,4,2.83,5,3.77,4,2.52,2,2.76,5,3.33,2,4.48
62002,24,1,2.12,1,0.54,1,0.63,5,0.44,5,0.6,5,0.5,5,0.46,1,0.51,5,0.5,5,0.59,1,1.79,1,0.24,1,1.19,1,3.82
62003,20,2,3.83,2,3.44,2,2.45,2,6.16,2,6.99,2,2.6,2,3.25,2,3.61,2,3.01,2,3.15,2,2.26,5,3.43,4,4.45,3,6.37
62004,28,2,2.42,2,0.59,2,0.64,4,0.66,4,0.47,4,0.57,4,0.64,2,0.49,4,0.49,4,0.81,2,0.74,2,0.63,4,0.72,2,1.52
62005,6,1,1.69,1,0.69,1,0.59,2,2.29,2,2.57,2,1.59,2,1.46,1,1.72,1,1.48,2,2.34,1,1.65,2,2.19,1,1.84,1,3.6
62006,26,1,0.68,1,0.66,1,0.44,5,0.3,5,0.3,5,0.24,4,0.34,1,0.07,4,0.34,5,0.29,1,0.53,1,0.32,5,0.33,1,1.21
62007,15,2,9.19,2,2.48,2,2.25,2,5.56,2,4.64,1,3.36,4,10.88,2,6.66,2,4.76,2,2.86,1,3.46,2,4.23,3,3.62,2,7.79
62008,12,1,3.04,1,1.39,1,3.71,2,0.48,2,3.27,2,2.98,2,4.08,2,47.66,2,3.0,3,381.18,1,2.54,3,0.69,2,2.62,2,6.62
62009,24,2,3.3,2,3.03,2,1.1,4,4.88,4,7.69,3,2.5,2,4.91,2,3.28,4,4.46,3,4.84,2,1.8,4,1.9,2,1.78,2,9.44
62010,8,1,2.2,2,5.38,1,1.71,2,1.86,2,4.16,1,1.98,2,2.33,1,4.83,1,2.88,2,2.5,1,2.53,4,4.35,1,5.52,1,6.98
62011,17,1,4.54,1,0.95,1,0.54,4,1.29,5,2.15,2,3.34,2,3.96,2,3.67,2,2.72,2,4.43,2,2.63,3,4.28,2,2.2,2,5.83
62012,14,2,7.14,1,3.91,2,2.38,1,5.16,2,10.05,2,3.94,1,1.56,2,0.83,2,3.33,4,3.35,1,2.63,3,4.33,3,2.15,2,3.5
62013,11,2,2.95,1,1.47,1,0.71,1,2.69,1,2.69,1,1.73,2,1.76,2,4.85,2,3.59,1,3.05,2,0.88,5,2.53,2,1.8,2,4.23
62014,19,1,1.74,1,0.84,1,0.43,5,0.45,5,0.37,5,0.46,4,0.36,1,4.89,1,2.84,3,2.56,1,1.49,2,2.6,2,3.44,1,2.89
62015,28,1,1.35,1,1.48,1,0.61,5,1.04,5,0.82,5,0.81,5,1.02,1,1.02,5,1.0,5,0.87,1,0.99,1,1.14,5,1.04,1,3.89
62016,25,1,1.49,2,0.82,1,0.92,4,0.32,5,0.24,5,0.28,1,2.43,2,2.74,4,1.77,3,1.05,3,0.71,3,0.28,4,0.38,1,4.46
62017,20,2,6.35,2,2.0,2,0.94,4,0.84,3,4.23,2,8.39,2,2.5,2,3.61,4,4.88,3,3.21,1,2.24,2,4.15,3,4.3,2,7.45
62018,24,1,1.74,1,0.58,1,0.4,5,0.35,5,0.28,5,0.39,4,0.31,1,1.11,3,0.86,3,6.8,2,1.53,2,1.6,4,1.15,1,4.52
62019,29,2,4.06,2,2.53,2,0.69,4,1.64,2,2.95,3,3.09,4,4.03,2,2.83,4,0.98,5,0.61,1,2.01,5,1.53,5,3.56,2,6.21
62020,4,1,16.87,1,0.09,1,0.48,1,2.33,1,8.27,1,4.18,1,2.01,1,10.95,1,4.5,2,8.52,1,7.24,4,14.92,1,2.55,1,7.02
62021,9,1,3.72,1,1.42,1,0.82,2,4.05,1,4.12,1,2.69,1,2.21,5,1.98,1,1.54,1,0.81,1,3.46,5,4.38,1,1.1,1,3.47
62022,26,1,0.72,1,0.17,1,0.12,4,0.14,5,0.07,5,0.13,5,0.13,1,0.2,5,0.14,5,0.16,1,0.12,1,0.12,4,0.28,1,3.03
62023,11,1,2.46,1,0.67,1,0.57,5,0.52,1,4.36,1,2.92,1,2.44,1,4.0,1,3.84,2,1.95,2,2.34,5,4.55,1,1.66,2,6.35
62024,19,2,3.06,2,1.16,2,0.93,2,3.05,2,4.6,2,3.7,2,2.19,3,4.54,2,1.56,3,2.42,2,0.45,4,12.62,3,1.57,2,8.35
62025,16,2,9.55,2,3.67,1,1.9,2,6.95,2,10.41,2,4.26,2,3.71,2,16.06,2,3.77,2,5.75,2,5.31,3,4.49,4,4.91,2,10.26
62026,18,2,5.76,1,2.72,2,1.31,2,6.91,2,7.56,2,4.31,1,1.82,3,5.33,2,4.05,3,2.43,2,3.21,5,3.26,3,1.78,2,4.35
62027,7,1,4.66,1,1.7,1,2.52,3,14.5,2,1.57,1,4.78,2,0.57,1,0.61,2,1.08,2,3.42,1,5.14,2,5.57,1,3.43,1,10.72
62028,14,1,3.31,1,2.29,1,1.1,5,2.01,3,14.48,1,4.06,2,3.3,2,4.55,2,4.09,2,4.18,1,3.64,3,6.51,3,3.16,1,8.9
62029,29,1,0.92,1,0.21,1,0.22,5,0.21,5,0.22,5,0.18,5,0.21,1,0.23,5,0.21,5,0.24,1,0.25,1,0.48,4,0.87,3,2.99
62030,17,2,4.84,2,4.17,2,2.01,1,8.87,2,7.21,2,1.9,2,1.84,4,9.85,2,2.53,2,2.76,2,4.13,5,2.01,1,2.29,2,5.81
62031,30,3,2.46,3,1.6,3,1.23,2,0.77,3,4.59,3,0.74,4,3.61,3,2.82,4,6.56,4,3.37,3,4.68,3,2.54,3,3.68,3,6.39
62032,31,1,8.77,1,1.01,1,0.78,5,0.58,5,0.77,5,0.78,3,2.58,2,3.0,5,2.12,5,4.46,2,2.02,2,2.05,5,2.14,3,5.13
62033,16,1,3.29,2,2.89,2,2.13,2,3.74,2,5.44,1,2.62,2,2.59,3,5.16,3,2.57,3,2.38,2,1.9,3,4.12,2,1.65,2,4.44
62034,31,2,1.69,2,1.36,2,1.15,4,0.73,4,2.73,3,3.13,4,2.66,5,5.46,4,3.53,5,2.01,1,2.79,3,3.82,3,1.87,3,4.21
62035,8,1,3.36,1,2.47,1,0.24,1,2.89,1,0.7,1,0.54,2,4.58,1,5.15,2,4.26,3,3.82,1,6.41,5,3.87,1,1.02,1,7.24
62036,19,2,7.94,1,2.14,1,1.43,3,4.01,2,3.21,2,2.13,4,3.15,2,3.71,4,2.77,2,2.01,1,2.87,4,3.14,4,2.99,1,7.06
62037,18,2,3.5,2,2.59,1,1.18,2,2.13,2,0.67,2,36.74,3,4.2,2,9.17,2,4.08,2,12.84,2,3.4,5,2.33,3,2.0,2,4.75
62038,25,1,2.05,1,0.42,2,0.25,5,0.61,5,0.54,5,0.42,5,0.4,1,0.42,5,0.33,5,0.45,1,0.39,1,2.15,1,6.11,1,4.87
62039,29,2,1.46,2,0.86,2,0.46,4,0.5,4,0.45,4,0.61,4,0.56,2,0.69,4,0.46,4,0.44,2,0.5,3,0.43,4,0.74,2,1.68
62040,14,2,4.82,2,1.9,2,1.95,2,3.51,2,2.17,2,1.42,2,2.82,2,2.8,2,1.67,2,1.85,2,3.91,2,4.63,2,2.24,2,4.78
62041,4,1,2.44,1,4.41,1,1.33,1,2.21,1,5.08,1,5.81,1,1.31,1,4.12,1,8.95,3,4.83,1,5.07,3,4.05,1,1.7,1,4.88
62042,20,3,3.62,2,4.22,2,2.39,3,3.27,2,6.12,2,4.43,2,0.71,3,4.31,2,2.87,3,4.31,1,7.31,3,5.5,3,5.47,3,6.68
62043,5,1,14.48,1,2.46,1,4.1,1,1.47,5,0.17,1,4.38,1,1.79,1,4.32,1,3.99,1,3.22,1,4.72,2,4.0,1,2.43,1,3.86
62044,24,1,1.41,1,1.32,2,0.76,3,0.51,4,3.82,3,8.64,3,2.41,3,3.02,3,1.56,4,1.1,2,8.38,3,2.5,4,1.72,2,5.04
62045,1,1,2.73,1,1.38,1,0.98,1,4.63,1,4.34,1,4.27,1,1.78,1,3.09,1,2.38,1,1.71,1,1.89,2,7.32,1,3.47,1,3.43
62046,20,2,2.61,2,5.81,2,1.27,2,4.23,2,2.18,2,4.13,3,2.45,2,3.39,2,4.36,3,2.35,2,3.87,5,3.1,3,4.47,2,5.97
62047,18,2,5.13,2,2.75,2,3.15,2,3.22,2,5.21,2,2.11,2,2.64,2,4.98,4,4.34,3,3.02,2,3.18,2,4.02,3,12.44,2,8.54
